SalesOrderNumber,FiscalYear,FiscalQuarter,SalesTerritoryRegion,ProductCategoryName,ProductSubcategoryName,ProductGroupName,OrderStatus,OrderQuantity,UnitPrice,Profit,SalesAmount,Return
SO46872,2013,1,United Kingdom,Gaming Gear,Mice,Wireless Gaming Mice,Shipped,1,49.99,$36.04 ,$49.99 ,FALSE
SO47085,2013,1,United Kingdom,Gaming Gear,Mice,Wireless Gaming Mice,Shipped,1,49.99,$36.04 ,$49.99 ,FALSE
SO47485,2013,1,Australia,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,159.99,$64.33 ,$159.99 ,FALSE
SO47571,2013,1,Australia,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,109.99,$0.67 ,$109.99 ,FALSE
SO46897,2013,1,China,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,59.99,$9.90 ,$59.99 ,FALSE
SO47098,2013,1,China,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,159.99,$64.33 ,$159.99 ,FALSE
SO47268,2013,1,China,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,159.99,$64.33 ,$159.99 ,FALSE
SO47476,2013,1,China,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,99.99,$31.16 ,$99.99 ,FALSE
SO47624,2013,1,China,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,109.99,$28.70 ,$109.99 ,FALSE
SO47102,2013,1,Northwest,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,59.99,$9.90 ,$59.99 ,FALSE
SO47630,2013,1,Northwest,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,99.99,$31.16 ,$99.99 ,FALSE
SO46760,2013,1,Southwest,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,159.99,$64.33 ,$159.99 ,FALSE
SO46763,2013,1,Southwest,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,159.99,$64.33 ,$159.99 ,FALSE
SO46910,2013,1,United Kingdom,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,59.99,$9.90 ,$59.99 ,FALSE
SO47501,2013,1,United Kingdom,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,109.99,$28.70 ,$109.99 ,FALSE
SO47503,2013,1,United Kingdom,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,99.99,$31.16 ,$99.99 ,FALSE
SO48420,2013,2,Australia,Gaming Gear,Apparel,Accessories,Shipped,1,20.99,$17.98 ,$20.99 ,FALSE
SO48132,2013,2,Northwest,Gaming Gear,Apparel,Accessories,Shipped,1,20.99,$17.98 ,$20.99 ,FALSE
SO48130,2013,2,United Kingdom,Gaming Gear,Apparel,Accessories,Shipped,1,20.99,$17.98 ,$20.99 ,FALSE
SO48405,2013,2,United Kingdom,Gaming Gear,Apparel,Accessories,Shipped,1,20.99,$17.98 ,$20.99 ,FALSE
SO47943,2013,2,Australia,PC Components,CPU Coolers,Air Coolers,Shipped,1,99.99,$21.41 ,$99.99 ,FALSE
SO47936,2013,2,China,PC Components,CPU Coolers,Air Coolers,Shipped,1,99.99,$21.41 ,$99.99 ,FALSE
SO48263,2013,2,China,PC Components,CPU Coolers,Air Coolers,Shipped,1,99.99,$21.41 ,$99.99 ,FALSE
SO48167,2013,2,Southwest,PC Components,CPU Coolers,Air Coolers,Shipped,1,99.99,$21.41 ,$99.99 ,FALSE
SO48402,2013,2,United Kingdom,PC Components,CPU Coolers,Air Coolers,Shipped,1,99.99,$21.41 ,$99.99 ,FALSE
SO48677,2013,2,United Kingdom,PC Components,CPU Coolers,Air Coolers,Shipped,1,99.99,$21.41 ,$99.99 ,FALSE
SO48599,2013,2,Australia,Gaming Gear,Apparel,Apparel,Shipped,1,24.99,$8.39 ,$24.99 ,FALSE
SO48723,2013,2,Australia,Gaming Gear,Apparel,Apparel,Backordered,1,32,$16.46 ,$32.00 ,FALSE
SO47817,2013,2,China,Gaming Gear,Apparel,Apparel,Shipped,1,119,$105.74 ,$119.00 ,FALSE
SO48098,2013,2,China,Gaming Gear,Apparel,Apparel,Shipped,1,32,$16.46 ,$32.00 ,FALSE
SO48102,2013,2,China,Gaming Gear,Apparel,Apparel,Shipped,1,24.99,$8.39 ,$24.99 ,FALSE
SO48108,2013,2,China,Gaming Gear,Apparel,Apparel,Shipped,1,119,$105.74 ,$119.00 ,FALSE
SO48207,2013,2,China,Gaming Gear,Apparel,Apparel,Shipped,1,32,$16.46 ,$32.00 ,FALSE
SO48225,2013,2,China,Gaming Gear,Apparel,Apparel,Shipped,1,24.99,$8.39 ,$24.99 ,FALSE
SO48438,2013,2,China,Gaming Gear,Apparel,Apparel,Shipped,1,24.99,$8.39 ,$24.99 ,FALSE
SO48557,2013,2,China,Gaming Gear,Apparel,Apparel,Shipped,1,24.99,$8.39 ,$24.99 ,FALSE
SO48588,2013,2,China,Gaming Gear,Apparel,Apparel,Shipped,1,32,$16.46 ,$32.00 ,FALSE
SO48696,2013,2,China,Gaming Gear,Apparel,Apparel,Shipped,1,24.99,$8.39 ,$24.99 ,FALSE
SO48099,2013,2,Germany,Gaming Gear,Apparel,Apparel,Shipped,1,24.99,$8.39 ,$24.99 ,FALSE
SO48105,2013,2,Northwest,Gaming Gear,Apparel,Apparel,Shipped,1,119,$105.74 ,$119.00 ,FALSE
SO48205,2013,2,Northwest,Gaming Gear,Apparel,Apparel,Shipped,1,32,$16.46 ,$32.00 ,FALSE
SO47799,2013,2,United Kingdom,Gaming Gear,Apparel,Apparel,Shipped,1,60,$26.27 ,$60.00 ,FALSE
SO48273,2013,2,United Kingdom,Gaming Gear,Apparel,Apparel,Shipped,1,32,$16.46 ,$32.00 ,FALSE
SO48702,2013,2,United Kingdom,Gaming Gear,Apparel,Apparel,Shipped,1,60,$26.27 ,$60.00 ,FALSE
SO48459,2013,2,Australia,Streaming Gear,Audio,Audio,Shipped,1,159.99,$146.67 ,$159.99 ,FALSE
SO47905,2013,2,Canada,Streaming Gear,Audio,Audio,Shipped,1,39.99,$29.76 ,$39.99 ,FALSE
SO47884,2013,2,China,Streaming Gear,Audio,Audio,Shipped,1,9.99,$2.21 ,$9.99 ,FALSE
SO47911,2013,2,China,Streaming Gear,Audio,Audio,Shipped,1,39.99,$29.76 ,$39.99 ,FALSE
SO48115,2013,2,China,Streaming Gear,Audio,Audio,Shipped,1,159.99,$146.67 ,$159.99 ,FALSE
SO48471,2013,2,China,Streaming Gear,Audio,Audio,Shipped,1,29.99,$4.37 ,$29.99 ,FALSE
SO48478,2013,2,China,Streaming Gear,Audio,Audio,Shipped,1,159.99,$146.67 ,$159.99 ,FALSE
SO48699,2013,2,China,Streaming Gear,Audio,Audio,Shipped,1,29.99,$4.37 ,$29.99 ,FALSE
SO48721,2013,2,China,Streaming Gear,Audio,Audio,Shipped,1,9.99,$2.21 ,$9.99 ,FALSE
SO47825,2013,2,Germany,Streaming Gear,Audio,Audio,Shipped,1,9.99,$2.21 ,$9.99 ,FALSE
SO47879,2013,2,Germany,Streaming Gear,Audio,Audio,Shipped,1,9.99,$2.21 ,$9.99 ,FALSE
SO47732,2013,2,Southwest,Streaming Gear,Audio,Audio,Shipped,1,129.99,$41.16 ,$129.99 ,FALSE
SO47841,2013,2,Southwest,Streaming Gear,Audio,Audio,Shipped,1,129.99,$41.16 ,$129.99 ,FALSE
SO48192,2013,2,Southwest,Streaming Gear,Audio,Audio,Shipped,1,9.99,$2.21 ,$9.99 ,FALSE
SO48444,2013,2,Southwest,Streaming Gear,Audio,Audio,Shipped,1,29.99,$4.37 ,$29.99 ,FALSE
SO48116,2013,2,United Kingdom,Streaming Gear,Audio,Audio,Shipped,1,39.99,$29.76 ,$39.99 ,FALSE
SO47868,2013,2,China,Gaming Gear,Apparel,Bags,Shipped,1,99.99,$68.52 ,$99.99 ,FALSE
SO48103,2013,2,Germany,Gaming Gear,Apparel,Bags,Shipped,1,99.99,$68.52 ,$99.99 ,FALSE
SO47760,2013,2,Southwest,Gaming Gear,Apparel,Bags,Shipped,1,99.99,$68.52 ,$99.99 ,FALSE
SO47904,2013,2,United Kingdom,Gaming Gear,Apparel,Bags,Shipped,1,99.99,$68.52 ,$99.99 ,FALSE
SO47871,2013,2,Australia,Streaming Gear,Capture,Capture,Shipped,1,179.99,$75.85 ,$179.99 ,FALSE
SO48257,2013,2,Australia,Streaming Gear,Capture,Capture,Backordered,1,179.99,$75.85 ,$179.99 ,FALSE
SO47746,2013,2,China,Streaming Gear,Capture,Capture,Shipped,1,179.99,$75.85 ,$179.99 ,FALSE
SO47775,2013,2,China,Streaming Gear,Capture,Capture,Shipped,1,179.99,$161.27 ,$179.99 ,FALSE
SO47952,2013,2,China,Streaming Gear,Capture,Capture,Shipped,1,179.99,$75.85 ,$179.99 ,FALSE
SO48262,2013,2,China,Streaming Gear,Capture,Capture,Shipped,1,179.99,$75.85 ,$179.99 ,FALSE
SO48576,2013,2,China,Streaming Gear,Capture,Capture,Shipped,1,179.99,$161.27 ,$179.99 ,FALSE
SO48585,2013,2,China,Streaming Gear,Capture,Capture,Shipped,1,179.99,$161.27 ,$179.99 ,FALSE
SO48652,2013,2,China,Streaming Gear,Capture,Capture,Shipped,1,179.99,$161.27 ,$179.99 ,FALSE
SO48681,2013,2,China,Streaming Gear,Capture,Capture,Backordered,1,179.99,$75.85 ,$179.99 ,FALSE
SO48682,2013,2,China,Streaming Gear,Capture,Capture,Backordered,1,129.99,$122.08 ,$129.99 ,FALSE
SO48153,2013,2,Southwest,Streaming Gear,Capture,Capture,Shipped,1,129.99,$122.08 ,$129.99 ,FALSE
SO48545,2013,2,United Kingdom,Streaming Gear,Capture,Capture,Shipped,1,129.99,$122.08 ,$129.99 ,FALSE
SO48562,2013,2,United Kingdom,Streaming Gear,Capture,Capture,Shipped,1,179.99,$161.27 ,$179.99 ,FALSE
SO48631,2013,2,United Kingdom,Streaming Gear,Capture,Capture,Shipped,1,129.99,$122.08 ,$129.99 ,FALSE
SO47846,2013,2,Australia,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,39.99,$18.81 ,$39.99 ,FALSE
SO47880,2013,2,Australia,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,24.99,$7.10 ,$24.99 ,FALSE
SO48567,2013,2,Australia,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,24.99,$22.83 ,$24.99 ,FALSE
SO47929,2013,2,Canada,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,19.99,$1.65 ,$19.99 ,FALSE
SO47751,2013,2,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,24.99,$22.83 ,$24.99 ,FALSE
SO47819,2013,2,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,19.99,$1.65 ,$19.99 ,FALSE
SO47941,2013,2,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,29.99,$7.73 ,$29.99 ,FALSE
SO47953,2013,2,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,19.99,$7.90 ,$19.99 ,FALSE
SO48139,2013,2,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,49.99,$6.80 ,$49.99 ,FALSE
SO48276,2013,2,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,49.99,$6.80 ,$49.99 ,FALSE
SO48407,2013,2,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,19.99,$7.90 ,$19.99 ,FALSE
SO48434,2013,2,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,24.99,$22.83 ,$24.99 ,FALSE
SO48435,2013,2,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,22.99,$0.63 ,$22.99 ,FALSE
SO48474,2013,2,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,39.99,$18.81 ,$39.99 ,FALSE
SO48516,2013,2,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,19.99,$1.65 ,$19.99 ,FALSE
SO48530,2013,2,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,29.99,$7.73 ,$29.99 ,FALSE
SO48666,2013,2,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,19.99,$1.65 ,$19.99 ,FALSE
SO48672,2013,2,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,19.99,$7.90 ,$19.99 ,FALSE
SO48691,2013,2,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,29.99,$7.73 ,$29.99 ,FALSE
SO48715,2013,2,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,29.99,$7.73 ,$29.99 ,FALSE
SO48728,2013,2,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,24.99,$7.10 ,$24.99 ,FALSE
SO47840,2013,2,Germany,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,39.99,$18.81 ,$39.99 ,FALSE
SO47956,2013,2,Germany,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,49.99,$6.80 ,$49.99 ,FALSE
SO48216,2013,2,Germany,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,24.99,$22.83 ,$24.99 ,FALSE
SO48592,2013,2,Germany,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,24.99,$7.10 ,$24.99 ,FALSE
SO47818,2013,2,Northwest,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,24.99,$22.83 ,$24.99 ,FALSE
SO47853,2013,2,Northwest,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,24.99,$22.83 ,$24.99 ,FALSE
SO48181,2013,2,Northwest,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,19.99,$1.65 ,$19.99 ,FALSE
SO48200,2013,2,Northwest,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,29.99,$10.09 ,$29.99 ,FALSE
SO47733,2013,2,Southwest,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,39.99,$18.81 ,$39.99 ,FALSE
SO47843,2013,2,Southwest,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,22.99,$0.63 ,$22.99 ,FALSE
SO47848,2013,2,Southwest,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,39.99,$21.66 ,$39.99 ,FALSE
SO47915,2013,2,Southwest,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,22.99,$0.63 ,$22.99 ,FALSE
SO48125,2013,2,Southwest,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,29.99,$10.09 ,$29.99 ,FALSE
SO48473,2013,2,Southwest,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,29.99,$7.73 ,$29.99 ,FALSE
SO48495,2013,2,Southwest,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,22.99,$0.63 ,$22.99 ,FALSE
SO48648,2013,2,Southwest,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,29.99,$7.73 ,$29.99 ,FALSE
SO47758,2013,2,United Kingdom,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,29.99,$10.09 ,$29.99 ,FALSE
SO48150,2013,2,United Kingdom,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,29.99,$7.73 ,$29.99 ,FALSE
SO48265,2013,2,United Kingdom,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,49.99,$6.80 ,$49.99 ,FALSE
SO48501,2013,2,United Kingdom,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,39.99,$18.81 ,$39.99 ,FALSE
SO48523,2013,2,United Kingdom,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,24.99,$7.10 ,$24.99 ,FALSE
SO48667,2013,2,United Kingdom,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,39.99,$18.81 ,$39.99 ,FALSE
SO47912,2013,2,Australia,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,3499.99,"$2,136.23 ","$3,499.99 ",FALSE
SO48237,2013,2,Australia,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,2899.99,$517.02 ,"$2,899.99 ",FALSE
SO48669,2013,2,Australia,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,3499.99,"$2,136.23 ","$3,499.99 ",FALSE
SO48261,2013,2,Canada,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,3499.99,"$2,766.99 ","$3,499.99 ",FALSE
SO48680,2013,2,Canada,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,3499.99,"$2,136.23 ","$3,499.99 ",FALSE
SO48713,2013,2,Canada,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,2899.99,$517.02 ,"$2,899.99 ",FALSE
SO47753,2013,2,China,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,3499.99,"$2,766.99 ","$3,499.99 ",FALSE
SO48129,2013,2,China,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,3499.99,"$2,136.23 ","$3,499.99 ",FALSE
SO48484,2013,2,China,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,3499.99,"$2,766.99 ","$3,499.99 ",FALSE
SO48532,2013,2,China,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,3499.99,"$2,136.23 ","$3,499.99 ",FALSE
SO48543,2013,2,China,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,3499.99,"$2,136.23 ","$3,499.99 ",FALSE
SO48566,2013,2,China,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,3499.99,"$2,136.23 ","$3,499.99 ",FALSE
SO48461,2013,2,Germany,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,3499.99,"$2,136.23 ","$3,499.99 ",FALSE
SO47832,2013,2,Northwest,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,3499.99,"$2,136.23 ","$3,499.99 ",FALSE
SO47948,2013,2,Northwest,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,3499.99,"$2,766.99 ","$3,499.99 ",FALSE
SO48431,2013,2,Northwest,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,3499.99,"$2,136.23 ","$3,499.99 ",FALSE
SO48507,2013,2,Northwest,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,3499.99,"$2,136.23 ","$3,499.99 ",FALSE
SO48630,2013,2,Northwest,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,2899.99,$517.02 ,"$2,899.99 ",FALSE
SO48542,2013,2,Southwest,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,2899.99,$517.02 ,"$2,899.99 ",FALSE
SO48679,2013,2,Southwest,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,3499.99,"$2,766.99 ","$3,499.99 ",FALSE
SO47800,2013,2,Australia,Gaming PC,Gaming PC,Corsair One Workstation Grade PC,Shipped,1,4499.99,$135.22 ,"$4,499.99 ",FALSE
SO48656,2013,2,Germany,Gaming PC,Gaming PC,Corsair One Workstation Grade PC,Shipped,1,4499.99,$135.22 ,"$4,499.99 ",FALSE
SO48536,2013,2,Northwest,Gaming PC,Gaming PC,Corsair One Workstation Grade PC,Shipped,1,4499.99,$135.22 ,"$4,499.99 ",FALSE
SO48709,2013,2,Southwest,Gaming PC,Gaming PC,Corsair One Workstation Grade PC,Shipped,1,4499.99,$135.22 ,"$4,499.99 ",FALSE
SO48454,2013,2,United Kingdom,Gaming PC,Gaming PC,Corsair One Workstation Grade PC,Shipped,1,4499.99,$135.22 ,"$4,499.99 ",FALSE
SO48703,2013,2,Australia,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Shipped,1,169.99,$37.25 ,$169.99 ,FALSE
SO47752,2013,2,China,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Shipped,1,169.99,$96.19 ,$169.99 ,FALSE
SO47769,2013,2,China,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Shipped,1,169.99,$96.19 ,$169.99 ,FALSE
SO47782,2013,2,China,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Shipped,1,169.99,$96.19 ,$169.99 ,FALSE
SO48233,2013,2,China,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Backordered,1,169.99,$96.19 ,$169.99 ,FALSE
SO48418,2013,2,China,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Shipped,1,169.99,$96.19 ,$169.99 ,FALSE
SO48413,2013,2,Southwest,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Shipped,1,169.99,$96.19 ,$169.99 ,FALSE
SO48415,2013,2,Southwest,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Shipped,1,169.99,$37.25 ,$169.99 ,FALSE
SO48427,2013,2,Southwest,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Shipped,1,169.99,$96.19 ,$169.99 ,FALSE
SO47932,2013,2,United Kingdom,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Shipped,1,169.99,$96.19 ,$169.99 ,FALSE
SO48424,2013,2,Australia,PC Components,Custom Cooling,Fittings and Tubing,Backordered,1,16.99,$11.74 ,$16.99 ,FALSE
SO48440,2013,2,Australia,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,26.99,$15.89 ,$26.99 ,FALSE
SO48550,2013,2,Australia,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,16.99,$11.74 ,$16.99 ,FALSE
SO48618,2013,2,Canada,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,16.99,$11.74 ,$16.99 ,FALSE
SO48653,2013,2,Canada,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,26.99,$15.89 ,$26.99 ,FALSE
SO47829,2013,2,China,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,19.99,$1.99 ,$19.99 ,FALSE
SO47910,2013,2,China,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,26.99,$15.89 ,$26.99 ,FALSE
SO48586,2013,2,China,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,19.99,$1.99 ,$19.99 ,FALSE
SO48634,2013,2,Germany,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,26.99,$15.89 ,$26.99 ,FALSE
SO47860,2013,2,Northwest,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,26.99,$15.89 ,$26.99 ,FALSE
SO47863,2013,2,Northwest,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,26.99,$15.89 ,$26.99 ,FALSE
SO48172,2013,2,Northwest,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,19.99,$1.99 ,$19.99 ,FALSE
SO47741,2013,2,Southwest,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,19.99,$1.99 ,$19.99 ,FALSE
SO47870,2013,2,United Kingdom,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,16.99,$11.74 ,$16.99 ,FALSE
SO48475,2013,2,United Kingdom,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,16.99,$11.74 ,$16.99 ,FALSE
SO48423,2013,2,Australia,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,59.99,$16.83 ,$59.99 ,FALSE
SO48506,2013,2,Australia,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,59.99,$16.83 ,$59.99 ,FALSE
SO48572,2013,2,Australia,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,79.99,$44.97 ,$79.99 ,FALSE
SO47781,2013,2,Canada,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,79.99,$44.97 ,$79.99 ,True
SO47873,2013,2,Canada,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,29.99,$20.72 ,$29.99 ,FALSE
SO48106,2013,2,Canada,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,59.99,$24.78 ,$59.99 ,FALSE
SO48620,2013,2,Canada,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,59.99,$24.78 ,$59.99 ,FALSE
SO48639,2013,2,Canada,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,29.99,$20.72 ,$29.99 ,FALSE
SO47805,2013,2,China,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,59.99,$24.78 ,$59.99 ,FALSE
SO47833,2013,2,China,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,59.99,$19.98 ,$59.99 ,FALSE
SO47909,2013,2,China,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,59.99,$16.83 ,$59.99 ,FALSE
SO47940,2013,2,China,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,79.99,$44.97 ,$79.99 ,FALSE
SO47954,2013,2,China,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,59.99,$19.98 ,$59.99 ,FALSE
SO48220,2013,2,China,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,79.99,$44.97 ,$79.99 ,FALSE
SO48234,2013,2,China,Gaming Gear,Mice,FPS Action Gaming Mice,Backordered,1,59.99,$24.78 ,$59.99 ,FALSE
SO48243,2013,2,China,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,29.99,$20.72 ,$29.99 ,FALSE
SO48622,2013,2,China,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,59.99,$19.98 ,$59.99 ,FALSE
SO48624,2013,2,China,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,59.99,$16.83 ,$59.99 ,FALSE
SO47761,2013,2,Germany,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,29.99,$20.72 ,$29.99 ,FALSE
SO48551,2013,2,Germany,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,79.99,$44.97 ,$79.99 ,FALSE
SO48692,2013,2,Germany,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,79.99,$44.97 ,$79.99 ,FALSE
SO48704,2013,2,Germany,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,59.99,$24.78 ,$59.99 ,FALSE
SO48410,2013,2,Southwest,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,79.99,$44.97 ,$79.99 ,FALSE
SO48464,2013,2,Southwest,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,29.99,$20.72 ,$29.99 ,FALSE
SO48578,2013,2,United Kingdom,Gaming Gear,Mice,FPS Action Gaming Mice,Shipped,1,79.99,$44.97 ,$79.99 ,FALSE
SO47794,2013,2,Canada,Gaming Gear,Accessories,Gaming Accessories,Shipped,1,49.99,$18.87 ,$49.99 ,FALSE
SO48146,2013,2,China,Gaming Gear,Accessories,Gaming Accessories,Shipped,1,49.99,$18.87 ,$49.99 ,FALSE
SO47896,2013,2,Australia,Gaming Gear,Chairs,Gaming Chairs,Shipped,1,399.99,$130.42 ,$399.99 ,FALSE
SO47791,2013,2,China,Gaming Gear,Chairs,Gaming Chairs,Shipped,1,399.99,$130.42 ,$399.99 ,FALSE
SO47797,2013,2,China,Gaming Gear,Chairs,Gaming Chairs,Shipped,1,399.99,$130.42 ,$399.99 ,FALSE
SO47844,2013,2,China,Gaming Gear,Chairs,Gaming Chairs,Shipped,1,349.99,$349.97 ,$349.99 ,FALSE
SO48448,2013,2,China,Gaming Gear,Chairs,Gaming Chairs,Shipped,1,299.99,$94.05 ,$299.99 ,FALSE
